STARTUP NAME,Status,DistributorAddress,DistributorAddress2,Single Layer,Double Layer
Etherisc,NeedtoDownload,,,0.0,0.0
Etheriya,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Ethernal Heroes,NeedtoDownload,,,0.0,0.0
Etheroll,OK,0x805129c7144688224c122c924e3855d5b4fa01d8,,0.0,0.0
Etherparty,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
EthicHub,NoTokenTransfer,,,0.0,0.0
Ethorse,NeedtoDownload,,,0.0,0.0
EvaCoin,NoTokenTransfer,,,0.0,0.0
EventChain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Everex,OK,0xa6c1f8fdba848a17437d46595ae21c74bb30b9d8,,0.0,0.0
Exchange Union,OK,0x06d192f59ac8c757ce1bc880c0b19216ecbfd075,,0.0,0.0
Experimental,IncompleteInformation,,,0.0,0.0
Experty,NeedtoDownload,,,0.0,0.0
ExsulCoin,NeedtoDownload,,,0.0,0.0
FAPcoin,DistributorsHardtoIdentify,,,0.0,0.0
FAST INVEST,OK,0x26f4ed5d5767b7609a98b27237aa0342f89df58c,,0.0,0.0
FIT Token,NeedtoDownload,,,0.0,0.0
FUELDApp,NoTokenTransfer,,,0.0,0.0
Faceter,OK,0x6605f21fd3d3a9cddbe97c399c8c76f8bce5ec97,,0.0,0.0
Fair.Game,NeedtoDownload,,,0.0,0.0
FamilyPoints,NeedtoDownload,,,0.0,0.0
Fan Controlled Football League,NoTokenTransfer,,,0.0,0.0
Farad,DistributorsHardtoIdentify,,,0.0,0.0
FarmaTrust,NoTokenTransfer,,,0.0,0.0
Fast Access Blockchain,NoTokenTransfer,,,0.0,0.0
FemaleToken,NoTokenTransfer,,,0.0,0.0
Fidcom,NoTokenTransfer,,,0.0,0.0
Fidelium,OK,0x0096333a27d578dae601d6794e5045ad6f93481a,,0.0,0.0
Fiinu,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Filipcoin,NoTokenTransfer,,,0.0,0.0
FinShi Capital,OK,0x442415af6fc2e9ec9c5617ddd1647727016c2d20,,0.0,0.0
FinTab,OK,0x35cc33e802f869eecb08fdce3196a505829a400e,,1.0,0.0
Findafixr,NoTokenTransfer,,,0.0,0.0
Finom,NoTokenTransfer,,,0.0,0.0
FintruX,OK,0x1e86eab90807895d5136b7e236dbc13d7902fd1b,,0.0,0.0
First Crypto ETF,NoTokenTransfer,,,0.0,0.0
FirstBlood,DistributorsHardtoIdentify,,,0.0,0.0
Fitrova,NeedtoDownload,,,0.0,0.0
Flixxo,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Fluence,NoTokenTransfer,,,0.0,0.0
FluzFluz,NeedtoDownload,,,0.0,0.0
Flyp.me,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Follow Coin,NeedtoDownload,,,0.0,0.0
Forecast,NoTokenTransfer,,,0.0,0.0
Foreground,NoTokenTransfer,,,0.0,0.0
Fornicoin,OK,0x658d9424da329087a60868957f9b1d1edd1d6f34,,0.0,0.0
FortKnoxster,NeedtoDownload,,,0.0,0.0
Fortitude Ranch,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Fortunetoken,NoTokenTransfer,,,0.0,0.0
FoxCasino,NoTokenTransfer,,,0.0,0.0
Fr8 Network,NoTokenTransfer,,,0.0,0.0
Freedom Streaming,OK,0x963cb5e7190fa77435afe61fbb8c2ddb073e42c2,,0.0,0.0
FriendsFingers,NoTokenTransfer,,,0.0,0.0
Friendz,OK,0xc1c643701803eca8ddfa2017547e8441516be047,,0.0,0.0
FuckToken,OK,0x5cb8a6440469ef1c632a50fa796f4a631d5798a2,,0.0,0.0
Fujinto,OK,0x66dc70150c5a1b236d4856a234b79ac8b91cfe1c,,217.0,1.0
FunFair,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Fund Yourself Now,DistributorsHardtoIdentify,,,0.0,0.0
FundFantasy,NoTokenTransfer,,,0.0,0.0
FundRequest,NeedtoDownload,,,0.0,0.0
Fundaria,NeedtoDownload,,,0.0,0.0
Fusion,OK,0x1bdf56c9593590122fd8750555d8148da2b80be8,,0.0,0.0
Futourist,NeedtoDownload,,,0.0,0.0
FutureWorks Token,OK,0xb1af3544a2cb2b2b12346d2f2ca3cd03251d890a,,5.0,0.0
G-Global,NoTokenTransfer,,,0.0,0.0
GATCOIN,NeedtoDownload,,,0.0,0.0
GAWOONI,NeedtoDownload,,,0.0,0.0
GIFTO,OK,0x615ed6779507f223d04722d43ccc0cd871964e2a,,0.0,0.0
GIFcoin,NeedtoDownload,,,0.0,0.0
GLXCoin,NoTokenTransfer,,,0.0,0.0
GN Compass,OK,0x4b02072f4c81feb543b10b81958307af3b4ff5da,,0.0,0.0
GUIDE,NoTokenTransfer,,,0.0,0.0
GUTS Tickets,NoTokenTransfer,,,0.0,0.0
Galactikka,NeedtoDownload,,,0.0,0.0
Game Machine,NoTokenTransfer,,,0.0,0.0
Game Protocol,NoTokenTransfer,,,0.0,0.0
Game.com,DistributorsHardtoIdentify,,,0.0,0.0
GameCoin,DistributorsHardtoIdentify,,,0.0,0.0
Gameflip - FLIP,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Gamity,NeedtoDownload,,,0.0,0.0
GazeCoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Geens,NeedtoDownload,,,0.0,0.0
Gelios,NeedtoDownload,,,0.0,0.0
Gems,NeedtoDownload,,,0.0,0.0
Genaro,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Genesis Vision,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Genevieve VC,NoTokenTransfer,,,0.0,0.0
GenieICO,NeedtoDownload,,,0.0,0.0
GeoFunders,NoTokenTransfer,,,0.0,0.0
Giftz.io,NeedtoDownload,,,0.0,0.0
GigEcoin,NeedtoDownload,,,0.0,0.0
Giga Watt,DistributorsHardtoIdentify,,,0.0,0.0
Gilgam,NoTokenTransfer,,,0.0,0.0
Gilgamesh Platform,NeedtoDownload,,,0.0,0.0
Gimli,OK,0xae4f56f072c34c0a65b3ae3e4db797d831439d93,,0.0,0.0
Gimmer,NeedtoDownload,,,0.0,0.0
GivaCoin,NeedtoDownload,,,0.0,0.0
Gizer,NeedtoDownload,,,0.0,0.0
Gladius,OK,0x71d01db8d6a2fbea7f8d434599c237980c234e4c,,0.0,0.0
Global Finances,NoTokenTransfer,,,0.0,0.0
Global ICO Fund,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Global Jobcoin,OK,0x2de60f36bb208b5c96acb36d4a49aad3e2be0627,,0.0,0.0
Global Metrology Project,NoTokenTransfer,,,0.0,0.0
Globcoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
GlobeTrotter,NoTokenTransfer,,,0.0,0.0
Globitex,NeedtoDownload,,,0.0,0.0
Glu,NeedtoDownload,,,0.0,0.0
Gnosis,ImpreciseInformation,,,0.0,0.0
GoMineWorld,NoTokenTransfer,,,0.0,0.0
Goal Bonanza,OK,0x7b69b78cc7fee48202c208609ae6d1f78ce42e13,,0.0,0.0
Godzillion,OK,0x1e95ebb48045be65462342988b53ad5aba5a1d31,,31.0,0.0
GoldMint,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Golem,NeedtoDownload,,,0.0,0.0
Govchain,NoTokenTransfer,,,0.0,0.0
Granite,NeedtoDownload,,,0.0,0.0
Gravel Coin,NoTokenTransfer,,,0.0,0.0
Green List Standard,NoTokenTransfer,,,0.0,0.0
Grid Plus,NoTokenTransfer,,,0.0,0.0
Gym Rewards,NeedtoDownload,,,0.0,0.0
HIPE,NeedtoDownload,,,0.0,0.0
HOQU,NeedtoDownload,,,0.0,0.0
HUNT.BET,NoTokenTransfer,,,0.0,0.0
Hacken,OK,0xbce77d679864e792b5ec5ae3dd3fe360cc5c75c0,,0.0,0.0
Hackspace,NeedtoDownload,,,0.0,0.0
Hada DBank,NeedtoDownload,,,0.0,0.0
Hash Rush,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Havven,NeedtoDownload,,,0.0,0.0
Health Monitor,NoTokenTransfer,,,0.0,0.0
Healthereum,NoTokenTransfer,,,0.0,0.0
HeartBout,NeedtoDownload,,,0.0,0.0
Hearthy,NoTokenTransfer,,,0.0,0.0
Hedge,OK,0x13a8b6434bd5cef0924814f7414482529b51df2a,,0.0,0.0
Hedge Coin Capital,NeedtoDownload,,,0.0,0.0
HedgeConnect,NeedtoDownload,,,0.0,0.0
Helbiz,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Hellenium,NoTokenTransfer,,,0.0,0.0
HelloGold,OK,0xc03281af336e2c25b41ff893a0e6ce1a932b23af,,0.0,0.0
Herby,NoTokenTransfer,,,0.0,0.0
Herdius,NoTokenTransfer,,,0.0,0.0
Hero,DistributorsHardtoIdentify,,,0.0,0.0
Hicky,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
HighCastle,OK,0x8c6fbcb74a34d0bebbd807d146e8f02581e6ed96,,0.0,0.0
HireBits,NoTokenTransfer,,,0.0,0.0
HireMatch,NeedtoDownload,,,0.0,0.0
Hive Project,OK,0xdb969febe87e23d6d64b918d01b5529310511c47,,3.0,0.0
Holdme,NeedtoDownload,,,0.0,0.0
Holo,NoTokenTransfer,,,0.0,0.0
HomeCoin,NoTokenTransfer,,,0.0,0.0
Homni,NoTokenTransfer,,,0.0,0.0
Honestis Network,NeedtoDownload,,,0.0,0.0
Honor,NeedtoDownload,,,0.0,0.0
Horizon State,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
House Coupon Token,OK,0x90eb9c477caae73d77aabe3f640b47388ddcc896,,0.0,0.0
Hubii Network,DistributorsHardtoIdentify,,,0.0,0.0
Human Discovery Platform,NoTokenTransfer,,,0.0,0.0
Humaniq,ImpreciseInformation,,,0.0,0.0
Hungry Panda Games,NoTokenTransfer,,,0.0,0.0
Hurify,NeedtoDownload,,,0.0,0.0
Hush,NeedtoDownload,,,0.0,0.0
Hut34 Project,OK,0x00f0165f38ecfaa33cd3e437e759f8d92678f646,,1.0,0.0
Hyde and Co,NoTokenTransfer,,,0.0,0.0
HydroMiner,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
IC3 Cubes,NoTokenTransfer,,,0.0,0.0
ICON,OK,0xe16fd9b95758fe8f3a478ef9b750a64513bf2e80,,0.0,0.0
ICOS,NeedtoDownload,,,0.0,0.0
ICURY,NeedtoDownload,,,0.0,0.0
IDMoney,NeedtoDownload,,,0.0,0.0
IMMLA,NeedtoDownload,,,0.0,0.0
INDICOIN,OK,0x91c594706246bed9a99cb49718b95d0f067042c8,,0.0,0.0
INS,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
IP Sharing Exchange,NeedtoDownload,,,0.0,0.0
IQeon,OK,0xc10c99cad6d252271d8465c63f8dbad09f43fba2,,0.0,0.0
IQuant Chain,NeedtoDownload,,,0.0,0.0
IUNGO,NeedtoDownload,,,0.0,0.0
IcoBasis,NoTokenTransfer,,,0.0,0.0
Iconiq Lab,NeedtoDownload,,,0.0,0.0
Iconomi,OK,0x2e627e83b79d9963ac3f3ee320d769af9301418f,,0.0,0.0
ImmVRse,NoTokenTransfer,,,0.0,0.0
Imperium,NeedtoDownload,,,0.0,0.0
InDeep,NoTokenTransfer,,,0.0,0.0
Index Coin,NoTokenTransfer,,,0.0,0.0
Indorse,OK,0x0053b91e38b207c97cbff06f48a0f7ab2dd81449,,1.0,0.0
InsCoin for Knox Project,NoTokenTransfer,,,0.0,0.0
Insights Network,NeedtoDownload,,,0.0,0.0
Inspeer,OK,0x8496e0641b067b5a67bc9d2fc6c6e5ac6a8433e6,,0.0,0.0
InsurePal,NeedtoDownload,,,0.0,0.0
InsureX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Integrative Wallet Token,NoTokenTransfer,,,0.0,0.0
Intelligent Trading Technologies,OK,0x950db1e0ef25f9966b8762d4dccaeb70e84b04a5,,0.0,0.0
Internxt,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Investy,NeedtoDownload,,,0.0,0.0
Invox Finance,NoTokenTransfer,,,0.0,0.0
IronBlock,NeedtoDownload,,,0.0,0.0
Island Coin Gold,OK,0x76b59b275c3a7ffbee43553716ea698848313bf8,,0.0,0.0
Izibits,NoTokenTransfer,,,0.0,0.0
JBOXCOIN,NoTokenTransfer,,,0.0,0.0
JET8,NeedtoDownload,,,0.0,0.0
JOYSO,NeedtoDownload,,,0.0,0.0
Jibrel Network,NeedtoDownload,,,0.0,0.0
Jincor,DistributorsHardtoIdentify,,,0.0,0.0
JioCoin,NeedtoDownload,,,0.0,0.0
JoinGrowth,NeedtoDownload,,,0.0,0.0
KICKICO,NeedtoDownload,,,0.0,0.0
KWHCoin,DistributorsHardtoIdentify,,,0.0,0.0
Karbon,NoTokenTransfer,,,0.0,0.0
Karma,HardtoUnderstand,,,0.0,0.0
KeepPet,OK,0x839e78cf4b2d6c6bc80d679eb95d072a0358d5b3,,0.0,0.0
Kencoin,NoTokenTransfer,,,0.0,0.0
Kin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Kings Distributed Systems,NoTokenTransfer,,,0.0,0.0
Kinguin.io,NeedtoDownload,,,0.0,0.0
Koios AI,NeedtoDownload,,,0.0,0.0
Korbex,NoTokenTransfer,,,0.0,0.0
KredX,DistributorsHardtoIdentify,,,0.0,0.0
Kryptopy,NeedtoDownload,,,0.0,0.0
Kubera,NeedtoDownload,,,0.0,0.0
KyberNetwork,OK,0xd6cd31f283d24cfb442cba1bcf42290c07c15792,,0.0,0.0
LAToken,DistributorsHardtoIdentify,,,0.0,0.0
LH-Crypto,NoTokenTransfer,,,0.0,0.0
LIKE,NeedtoDownload,,,0.0,0.0
LaLa World,NeedtoDownload,,,0.0,0.0
Labrys,NoTokenTransfer,,,0.0,0.0
Lambda,NoTokenTransfer,,,0.0,0.0
Lamden,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lampix,DistributorsHardtoIdentify,,,0.0,0.0
Latium,NeedtoDownload,,,0.0,0.0
LeadCoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Leap With Alice,NoTokenTransfer,,,0.0,0.0
Legolas Exchange,NeedtoDownload,,,0.0,0.0
Lendroid,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lescovex,NeedtoDownload,,,0.0,0.0
LevelNet,NeedtoDownload,,,0.0,0.0
Leverj,OK,0xf2fbb2939981594e25d93e6226231fcc1b01718e,,0.0,0.0
Lewt,NoTokenTransfer,,,0.0,0.0
LibLob,OK,0x300a0a820d8fb6e77850da5eaa8df64bbff5746d,,0.0,0.0
Librium,NoTokenTransfer,,,0.0,0.0
Liminality Network,NoTokenTransfer,,,0.0,0.0
Linda Healthcare,NeedtoDownload,,,0.0,0.0
Lineage Network,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
LinkerCoin,DistributorsHardtoIdentify,,,0.0,0.0
Live Show,NeedtoDownload,,,0.0,0.0
Live Stars,OK,0xf36498354cf7ff6044a6db4f7b096075ff294343,,0.0,0.0
LiveEdu,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Loan Bit,NeedtoDownload,,,0.0,0.0
Local World Forwarders,NoTokenTransfer,,,0.0,0.0
Loci Coin,OK,0x5401bb4729bd7f025b97399c3c92854ec299f81a,,0.0,0.0
Lockchain,DistributorsHardtoIdentify,,,0.0,0.0
Loomia,NoTokenTransfer,,,0.0,0.0
Loopring,DistributorsHardtoIdentify,,,0.0,0.0
Lordmancer II,OK,0x47b8b6256f49cba6c8bd37361cac8b0fe324d605,,0.0,0.0
Lotus,DistributorsHardtoIdentify,,,0.0,0.0
Loyakk,NoTokenTransfer,,,0.0,0.0
Loyaltychain,NoTokenTransfer,,,0.0,0.0
LucidExchange,NoTokenTransfer,,,0.0,0.0
Lucyd,OK,0x4a20a727c87647eeae9cf98ce56b87de2541e7cd,,1.0,1071.0
Lunyr,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Luven Diagnostic,OK,0x2aaa16af369a4d1c77146d7c76fa94128fb68c08,,0.0,0.0
Lydian,DistributorsHardtoIdentify,,,0.0,0.0
Lympo,NeedtoDownload,,,0.0,0.0
MARK.SPACE,OK,0x15f2e85efb82c61ba4963b67aa1e89cf72cd0c37,,0.0,0.0
MASS.cloud,NoTokenTransfer,,,0.0,0.0
MCAP,NeedtoDownload,,,0.0,0.0
MDCN,OK,0x6b042d4c9e75b5e61a341c5fddcebcfbfa5be0e9,,0.0,0.0
MDK,NeedtoDownload,,,0.0,0.0
MEDIS,NoTokenTransfer,,,0.0,0.0
MITO,OK,0xe9d61c62696a3c38e310c3e08ad6f48febcb520e,,0.0,0.0
MLTOKEN,NoTokenTransfer,,,0.0,0.0
MRAToken,NoTokenTransfer,,,0.0,0.0
Macroverse,DistributorsHardtoIdentify,,,0.0,0.0
Madnetwork,NoTokenTransfer,,,0.0,0.0
Maecenas,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Magos,NoTokenTransfer,,,0.0,0.0
Majato Project,NeedtoDownload,,,0.0,0.0
Majato Project (PreICO),IncompleteInformation,,,0.0,0.0
Matchpool,DistributorsHardtoIdentify,,,0.0,0.0
Matryx,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Mavin,NeedtoDownload,,,0.0,0.0
MedCredits,NoTokenTransfer,,,0.0,0.0
Media Network Token,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
MeeTip,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
MeetnGreetMe,NoTokenTransfer,,,0.0,0.0
Mega X,NeedtoDownload,,,0.0,0.0
Melonport,DistributorsHardtoIdentify,,,0.0,0.0
MenuBuzz,NeedtoDownload,,,0.0,0.0
Mercury Protocol,IncompleteInformation,,,0.0,0.0
Metal,OK,0xa9cb5902a29c32ed82294d88cccd0410378f878b,,0.0,0.0
MiCars,NeedtoDownload,,,0.0,0.0
MicroMoney,OK,0xbce77d679864e792b5ec5ae3dd3fe360cc5c75c0,,0.0,0.0
MimiCoin,NeedtoDownload,,,0.0,0.0
MindLink,OK,0x72ebea93329332af8356103a3af0e495049bf657,,0.0,0.0
MindSports,IncompleteInformation,,,0.0,0.0
Minerva,NoTokenTransfer,,,0.0,0.0
Mingo,NeedtoDownload,,,0.0,0.0
MiniApps,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Mining now,NoTokenTransfer,,,0.0,0.0
Mirocana,NoTokenTransfer,,,0.0,0.0
Mithril Ore,NoTokenTransfer,,,0.0,0.0
MobileGo,OK,0x399272f91b10ac79aa4ca3f61a893a7726f07efa,,3.0,0.0
Modex,NoTokenTransfer,,,0.0,0.0
ModulTrade,OK,0x51420c0846571de5b70851789bedefa67b5edacd,,3.0,0.0
Modulum,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Moeda,NeedtoDownload,,,0.0,0.0
Moms Avenue,NoTokenTransfer,,,0.0,0.0
Monaco,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Monartis,NoTokenTransfer,,,0.0,0.0
Moncrypt,NoTokenTransfer,,,0.0,0.0
Mondo,NoTokenTransfer,,,0.0,0.0
Monetha,OK,0x0027bcc0275ed76e0b338a42e7e08dec36d25678,,0.0,0.0
Money Rebel,NoTokenTransfer,,,0.0,0.0
Moonlite,OK,0x11582b40e2a8ab5ac53bc88bddb925d0909cc332,0x0000000000000000000000000000000000000000,0.0,0.0
Moria,DistributorsHardtoIdentify,,,0.0,0.0
Morpheus Network,NeedtoDownload,,,0.0,0.0
Mothership,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Movement App,NoTokenTransfer,,,0.0,0.0
MovieChain,NoTokenTransfer,,,0.0,0.0
Multibot,NeedtoDownload,,,0.0,0.0
Mundus,NeedtoDownload,,,0.0,0.0
MyBit,OK,0x6e0ec952e49212f2e2e2f94fedaa84f5c044acef,,0.0,0.0
MyMazzu,NoTokenTransfer,,,0.0,0.0
MyOddz,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
MyWish,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Mysterium,DistributorsHardtoIdentify,,,0.0,0.0
NAGA,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
NAM,NeedtoDownload,,,0.0,0.0
NAU,NoTokenTransfer,,,0.0,0.0
NEVERDIE,DistributorsHardtoIdentify,,,0.0,0.0
NEXT.exchange,DistributorsHardtoIdentify,,,0.0,0.0
NPER,OK,0xc9d9f9456dc29a03f05a0201750ac137e435a7c1,,0.0,0.0
NYX,NeedtoDownload,,,0.0,0.0
Nametoken,OK,0x3a9a0d0f1df94c5e240b446455f57c1a6503884c,,2.0,0.0
Napoleon X,OK,0x6551f97f7d133083b11c0350c5fa83eefee8000d,,35.0,0.0
Narrative,NeedtoDownload,,,0.0,0.0
Nebeus,NeedtoDownload,,,0.0,0.0
Nebula Genomics,NeedtoDownload,,,0.0,0.0
Nebulas,DistributorsHardtoIdentify,,,0.0,0.0
Neufund,OK,0xf432cec23b2a0d6062b969467f65669de81f4653,,0.0,0.0
Neunet,NoTokenTransfer,,,0.0,0.0
NeuroBot,OK,0x30b1dcaa03c18247d044dc2c282fe5c6f69e0287,,29.0,0.0
Neuromation,OK,0x2be094ee0095466e38d336c755c4d4b6195a086b,,4.0,0.0
New Era Energy,NoTokenTransfer,,,0.0,0.0
Newbium,HardtoUnderstand,,,0.0,0.0
Nimfamoney,ImpreciseInformation,,,0.0,0.0
Nimiq,DistributorsHardtoIdentify,,,0.0,0.0
Nitro,OK,0x4b0712de9b75bc68a566215acca876ea5e55c172,,0.0,0.0
Nocta,NeedtoDownload,,,0.0,0.0
Notary,ImpreciseInformation,,,0.0,0.0
Nova Blitz,OK,0x0dff10fcaccc3b18a1604509e9b4d0b9a7091278,,0.0,0.0
NovaLend,DistributorsHardtoIdentify,,,0.0,0.0
Novex,NeedtoDownload,,,0.0,0.0
Nuggets,NoTokenTransfer,,,0.0,0.0
NyronChain,NeedtoDownload,,,0.0,0.0
ODEM,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
ODMCoin,OK,0xd890ce7c54b6132f57f0b2029e35f161f60e92f8,,0.0,0.0
ODYSSEY,NeedtoDownload,,,0.0,0.0
OFID,IncompleteInformation,,,0.0,0.0
OILSC,OK,0xf7d844cea11ca4fa89b84af0c851b8a74ecfa912,,2.0,0.0
ONSTELLAR,NeedtoDownload,,,0.0,0.0
OX Fina,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
OilDexCoin,NoTokenTransfer,,,0.0,0.0
OmiseGO,NeedtoDownload,,,0.0,0.0
Ommer,NoTokenTransfer,,,0.0,0.0
OnPlace,DistributorsHardtoIdentify,,,0.0,0.0
OneRoot,DistributorsHardtoIdentify,0xbcf5b03cc17c92f1105f618b305baea01f88dd10,,0.0,0.0
Open Longevity,NeedtoDownload,,,0.0,0.0
Open Money,NoTokenTransfer,,,0.0,0.0
Open Platform,NoTokenTransfer,,,0.0,0.0
OpenFinance Network,NoTokenTransfer,,,0.0,0.0
OpenZen,NoTokenTransfer,,,0.0,0.0
OptiToken,NoTokenTransfer,,,0.0,0.0
Opus,OK,0x4355fc160f74328f9b383df2ec589bb3dfd82ba0,,0.0,0.0
Oracles Network,NeedtoDownload,,,0.0,0.0
Origami Network,OK,0xb692dd4601d26712c3d6ce2e2cdce077989486bd,,0.0,0.0
Origin Protocol,NeedtoDownload,,,0.0,0.0
OriginTrail,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Orio,NoTokenTransfer,,,0.0,0.0
Oyoba Inc.,NoTokenTransfer,,,0.0,0.0
PARKGENE,DistributorsHardtoIdentify,,,0.0,0.0
PCC,OK,0xdeba5a198f4a3bf63a2d32703e17d96c936d3789,,0.0,0.0
PHI Token,OK,0xac65447589555ec19cbafc5cec717318ec811874,,0.0,0.0
PLUSCOIN,OK,0x58ebcd3230e0c28bf82e3f91f72d80eff32d00f4,,0.0,0.0
PM7,OK,0x61dbbe13c3b1ef2e6dd57a2b7f0e21e6247352f2,,4.0,0.0
PMOTION,NeedtoDownload,,,0.0,0.0
POA Network,NeedtoDownload,,,0.0,0.0
PROPS,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PROPX NanoChain,OK,0xa03b36e48a8c73e60859e5f23bdbc5330f68b2b7,,0.0,0.0
Pally,OK,0x00a17ee45c970da08b8205f254bf2f9327d1eb74,,0.0,0.0
Pandalancer,NoTokenTransfer,,,0.0,0.0
Papyrus,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Paquarium,OK,0x75498aecc94646f60662df22768709cc4e679d5f,,0.0,0.0
Paragon Coin,OK,0x909358627b668e7587d3c165621897df0c1c277c,,0.0,0.0
Pareto,NeedtoDownload,,,0.0,0.0
Parsec Frontiers,DistributorsHardtoIdentify,,,0.0,0.0
Patientory,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Patriot,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Patron,NoTokenTransfer,,,0.0,0.0
Pave,NoTokenTransfer,,,0.0,0.0
PayFair,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PayPie,DistributorsHardtoIdentify,,,0.0,0.0
PayPro,NeedtoDownload,,,0.0,0.0
Paycent,OK,0xc15e9503128935e08fe1486d07936d99a73af890,,0.0,0.0
Paygine,NeedtoDownload,,,0.0,0.0
Paytailor,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Peatcoin,NoTokenTransfer,,,0.0,0.0
Peculium,DistributorsHardtoIdentify,,,0.0,0.0
Peer Mountain,NoTokenTransfer,,,0.0,0.0
PeerBanks,ImpreciseInformation,,,0.0,0.0
PerksCoin,OK,0x2094a91464a6c53d6900879223a1c2c6d9f8bd42,,0.0,0.0
Pillar,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Pindify,NeedtoDownload,,,0.0,0.0
PinkDate,NoTokenTransfer,,,0.0,0.0
Pitis Coin,DistributorsHardtoIdentify,,,0.0,0.0
Play2Live,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PlayBets,NoTokenTransfer,,,0.0,0.0
PlayHall,NeedtoDownload,,,0.0,0.0
Playkey,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PlusCoin,NeedtoDownload,,,0.0,0.0
Po.et,OK,0x1111111111111111111111111111111111111111,,0.0,0.0
Pocketinns,OK,0xb4011f42a562e2aed139a37d272a7af17727abec,,0.0,0.0
PolicyPal Network,NeedtoDownload,,,0.0,0.0
Polkadot,NeedtoDownload,,,0.0,0.0
PolySwarm,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Polybius,OK,0xfaf9b1a7a09ee6f643653b2183b55d40cf4d28a5,0x313cd4f7e1afe625fd5cf4d0c3bc5df182a28c3d,3.0,0.0
Polymerium,OK,0x5f9430c17a1d393bd9bd880b679e69d1842dae36,,0.0,0.0
PopulTrade,NoTokenTransfer,,,0.0,0.0
Populous,DistributorsHardtoIdentify,,,0.0,0.0
Power Ledger,ImpreciseInformation,,,0.0,0.0
PremiumMedicalchain,NoTokenTransfer,,,0.0,0.0
Presearch,OK,0x16fa565b6b61248a5807c3af14f0005b383c4214,,0.0,0.0
PressCoin,NeedtoDownload,,,0.0,0.0
Pressco,NoTokenTransfer,,,0.0,0.0
Privatix,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
PronCoin,OK,0xefd8968206bfa3148f213d70ce43250f00b726eb,,0.0,0.0
Proof Suite,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Propify,NoTokenTransfer,,,0.0,0.0
Propthereum,NeedtoDownload,,,0.0,0.0
Propy,OK,0xbce77d679864e792b5ec5ae3dd3fe360cc5c75c0,,0.0,0.0
Prosense,NoTokenTransfer,,,0.0,0.0
Prosume Energy,NoTokenTransfer,,,0.0,0.0
