STARTUP NAME,Status,DistributorAddress,DistributorAddress2,Single Layer,Double Layer
Hiveway,OK,0xecabf659b107799721c13df71cbc46d074fece57,,0.0,0.0
Hoard Wallet,transfer after ending,,,0.0,0.0
Holiday,NonERC20,,,0.0,0.0
Holo,,,,0.0,0.0
Holy Coin,NoTokenTransfer,,,0.0,0.0
HomeMine,NonERC20,,,0.0,0.0
Horizon Communications,NoMatch,,,0.0,0.0
HorseCoin,NoTokenTransfer,,,0.0,0.0
Horyou,transfer after ending,,,0.0,0.0
HotEngine,NoTokenTransfer,,,0.0,0.0
Howdoo,transfer after ending,,,0.0,0.0
Hubezoo,NoMatch,,,0.0,0.0
Humancoin (PreICO),NoMatch,,,0.0,0.0
Humanixr,NoTokenTransfer,,,0.0,0.0
Humbyl,OK,0xaa2b65eea50eb267406a2fc4cae065c6dfdf4304,,2.0,0.0
Hupplat,NoTokenTransfer,,,0.0,0.0
Hybrid Betting,,,,0.0,0.0
HybridBlock,transfer after ending,,,0.0,0.0
HydroCoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Hyperion Fund,NoMatch,,,0.0,0.0
I'm Aero,NoMatch,,,0.0,0.0
IAC AutoUnit,DistributorsHardtoIdentify,,,0.0,0.0
IAMHERO,NoMatch,,,0.0,0.0
IAT,NoMatch,,,0.0,0.0
IBFS.world,NoTokenTransfer,,,0.0,0.0
ICBCoin,NoMatch,,,0.0,0.0
ICO Pass,NoMatch,,,0.0,0.0
ICOHeadStart,DistributorsHardtoIdentify,,,0.0,0.0
ICOStart,OK,0xfe35d801045592879638d26f74caeb6b1c4abaab,,0.0,0.0
ICOVO,DistributorsHardtoIdentify,,,0.0,0.0
ICST,,,,0.0,0.0
ICloudSec,OK,0x478a46e809bb0bcf892bc00bf211d3b55184b743,,0.0,0.0
IDA,NoMatch,,,0.0,0.0
IDAC,NoTokenTransfer,,,0.0,0.0
IDGO (PreICO),NoTokenTransfer,,,0.0,0.0
IDM,OK,,,0.0,0.0
IDMoney,,,,0.0,0.0
IDTechnology,NoMatch,,,0.0,0.0
IHT Coin,transfer after ending,,,0.0,0.0
IIOTTEL,NoMatch,,,0.0,0.0
ILCOIN,NoMatch,,,0.0,0.0
IMDEX,DistributorsHardtoIdentify,,,0.0,0.0
INCX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
INCX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
INGOT COIN,DistributorsHardtoIdentify,,,0.0,0.0
INLOCK,OK,0x578fa4ab3b27a94fe97bd52167f1b02da20d31e8,,0.0,0.0
INS Ecosystem [Insolar],NoMatch,,,0.0,0.0
INSPEM,OnlyPreICOTransactions,,,0.0,0.0
INTRO,OK,0x65d0554304c0c86be9899437d9101cd3eada8173,,2.0,0.0
IOU,ICODateSeemsWrong,,,0.0,0.0
IP.Gold,transfer after ending,,,0.0,0.0
IPAY,NonERC20,,,0.0,0.0
IPS,NoTokenTransfer,,,0.0,0.0
IPStock,transfer after ending,,,0.0,0.0
ITO Assendelft,NoMatch,,,0.0,0.0
ITOB,NoTokenTransfer,,,0.0,0.0
IUNO,NoMatch,,,0.0,0.0
IViN,NonERC20,,,0.0,0.0
IXTUS,transfer after ending,,,0.0,0.0
IZIChain,DistributorsHardtoIdentify,,,0.0,0.0
IZX,,,,0.0,0.0
Iagon,DistributorsHardtoIdentify,,,0.0,0.0
Ice Rock Mining,OK,0xb16dc534252e1bbc5a5190e7225615360d1e27eb,,0.0,0.0
IceBreakerAR (PreICO),NoMatch,,,0.0,0.0
IceChain,NoTokenTransfer,,,0.0,0.0
Icoico,NoMatch,,,0.0,0.0
Iconic Ecosystem,ICODateSeemsWrong,,,0.0,0.0
Iconiq Lab,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Idea Jump,NonERC20,,,0.0,0.0
IdealCoin,OK,0x7c811ceffebaed45cb693bb18c950d1933e6f05d,,0.0,0.0
ImmVRse,,,,0.0,0.0
Impala,,,,0.0,0.0
InBet,NoMatch,,,0.0,0.0
InMax,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Inbot InToken,NoMatch,,,0.0,0.0
Incodium,DistributorsHardtoIdentify,,,0.0,0.0
Incremint.io,NoMatch,,,0.0,0.0
Indigodma,NoMatch,,,0.0,0.0
Indochain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Infinitus Token,transfer after ending,,,0.0,0.0
Infliv (PreICO),transfer after ending,,,0.0,0.0
Influ,OK,0x6f3d70bae7cb77f064b7bd1773d5c1fb38f67cbe,,0.0,0.0
InfraCoins,NoMatch,,,0.0,0.0
Ink Protocol,transfer after ending,,,0.0,0.0
Inmediate,NonERC20,,,0.0,0.0
Inmusik,NoMatch,,,0.0,0.0
InnovaMinex,NonERC20,,,0.0,0.0
Innovative Bioresearch,transfer after ending,,,0.0,0.0
InsCoin for Knox Project,NoMatch,,,0.0,0.0
Intelligent Trading Foundation,NoMatch,,,0.0,0.0
InterValue,transfer after ending,,,0.0,0.0
Internacional Coin,NonERC20,,,0.0,0.0
Intiva,transfer after ending,,,0.0,0.0
Invacio,,,,0.0,0.0
Invest in Brokers,NoMatch,,,0.0,0.0
Investa,NoTokenTransfer,,,0.0,0.0
Investx,NoMatch,,,0.0,0.0
Invictus Hyperion Fund,transfer after ending,,,0.0,0.0
Involve,NoMatch,,,0.0,0.0
Invox Finance,,,,0.0,0.0
IronBlock,AlreadyinPreviousFile,,,0.0,0.0
IronX,DistributorsHardtoIdentify,,,0.0,0.0
Istrium,OK,0x244e63936e7a22ce320cb4f06e16f25868ccabc6,,37.0,1443.0
Ivyn,NoTokenTransfer,,,0.0,0.0
Ixir,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
JBOXCOIN,transfer after ending,,,0.0,0.0
JCASH,NoMatch,,,0.0,0.0
JCN (PreICO),NoTokenTransfer,,,0.0,0.0
JCoin,NoTokenTransfer,,,0.0,0.0
JSEcoin,OK,0xcfc4fceb90787ef1fda15bb115630ef453f50f86,,0.0,0.0
Jizzcoins,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Joint Ventures,NoMatch,,,0.0,0.0
JointEDU,OK,0xd2652b91649284ea094bf1d9f51501ffa96bac5c,,0.0,0.0
JoyToken,transfer after ending,,,0.0,0.0
Jupiter Project,NoMatch,,,0.0,0.0
Jury.Online,,,,0.0,0.0
Just Pay Coin,NonERC20,,,0.0,0.0
K-Systems,NoTokenTransfer,,,0.0,0.0
KAASY.AI,,,,0.0,0.0
KAPEX (PreICO),NoMatch,,,0.0,0.0
KC Bank,,,,0.0,0.0
KELTA,transfer after ending,,,0.0,0.0
KEYRPTO,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
KONERO,NoTokenTransfer,,,0.0,0.0
KPR Coin,transfer after ending,,,0.0,0.0
KRATOS (PreICO),transfer after ending,,,0.0,0.0
KROPS,NoMatch,,,0.0,0.0
KYC.LEGAL,transfer after ending,,,0.0,0.0
Kaching,OK,0x61773eeb92cbcf5f3f93783153fde2be51cb6006,,0.0,0.0
KahnChat,DistributorsHardtoIdentify,,,0.0,0.0
Kakushin,OK,0x36f7f9cd70b52f4b2b8ca861faa4a44d8c1e4be3,,0.0,0.0
Kala Token,NoMatch,,,0.0,0.0
Kamen,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Karatgold Coin (KBC),AlreadyinPreviousFile,,,0.0,0.0
Karuna Network,NoMatch,,,0.0,0.0
Kash,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Kastle,NonERC20,,,0.0,0.0
KeepSafePay,NoMatch,,,0.0,0.0
Kepler Technologies,ICODateSeemsWrong,,,0.0,0.0
Kerberos ICO,NoMatch,,,0.0,0.0
Keypasco,NoMatch,,,0.0,0.0
Kheper,DistributorsHardtoIdentify,,,0.0,0.0
KickCity,OK,0x9d22c3bf2b51213a3572e865ecf78fab0294e75b,,0.0,0.0
Kijash,NoMatch,,,0.0,0.0
Kikicoin,,,,0.0,0.0
Kind Ads System,transfer after ending,,,0.0,0.0
Kinesis,,,,0.0,0.0
Kinetic Revolution,DistributorsHardtoIdentify,,,0.0,0.0
Kissescoin,NoMatch,,,0.0,0.0
KitToken,DistributorsHardtoIdentify,,,0.0,0.0
Kleos,NoMatch,,,0.0,0.0
Kleros,transfer after ending,,,0.0,0.0
Knowledge,transfer after ending,,,0.0,0.0
Koala,NoTokenTransfer,,,0.0,0.0
Koilop,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Konios Project,transfer after ending,,,0.0,0.0
Konkrete,,,,0.0,0.0
Kora Network,transfer after ending,,,0.0,0.0
Korona Coin,NoTokenTransfer,,,0.0,0.0
Krios,OK,"0xf7a675abceb148291fa19947e50e961402f89225,0x51871d550158108f5313d2f17d099469a3b595ec",,0.0,0.0
Kript,NoMatch,,,0.0,0.0
Krosscoin,NonERC20,,,0.0,0.0
Kryll.io,,,,0.0,0.0
KryptEd,NoMatch,,,0.0,0.0
Krypteum,DistributorsHardtoIdentify,,,0.0,0.0
Krypti.io,,,,0.0,0.0
KryptoPal,NoMatch,,,0.0,0.0
Kryptonium,transfer after ending,,,0.0,0.0
Kryptoro,transfer after ending,,,0.0,0.0
Kuende,ICODateSeemsWrong,,,0.0,0.0
Kurecoin,transfer after ending,,,0.0,0.0
KuwaitKoin,NoMatch,,,0.0,0.0
Kvantor,OK,0xe4ed7e14e961550c0ce7571df8a5b11dec9f7f52,,1.0,0.0
Kynson,NoMatch,,,0.0,0.0
L-pesa,transfer after ending,,,0.0,0.0
LAMP,NoTokenTransfer,,,0.0,0.0
LCCX - London Crypto Currency Exchange,NoMatch,,,0.0,0.0
LEXIT,transfer after ending,,,0.0,0.0
LIST101,,,,0.0,0.0
LOVE Token,transfer after ending,,,0.0,0.0
LOVR Pre-ICO,OK,0xe49ee2ca3a740b070c52de2c0fbc413dc0b765cf,,0.0,0.0
LSD,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
LVX,OK,0x07b71181f761216e11e78937535e6c74ce38e305,,0.0,0.0
LXDX,NoMatch,,,0.0,0.0
LYNCHPIN TOKEN,,,,0.0,0.0
LabStart,NoMatch,,,0.0,0.0
LabelsCoin,OK,0x83cc5b28085efad0073c06fca3936a7fc3c680f3,,0.0,0.0
Labtorum,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Laccoin,NoTokenTransfer,,,0.0,0.0
Lambda,transfer after ending,,,0.0,0.0
Lamoneda,transfer after ending,,,0.0,0.0
LanceChain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lancer Network (PreICO),OK,0x0000000000000000000000000000000000000000,,0.0,0.0
LaneAxis,NoMatch,,,0.0,0.0
Lattice,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lavenir ICO,OK,0xc9167f51cdea635634e6d92d25664379dde36484,,2.0,7002.0
LeadRex,transfer after ending,,,0.0,0.0
Ledgit,OK,0xb12d5394aac54328721749dc16cde2ba09215a77,,0.0,0.0
Lemmon,NoTokenTransfer,,,0.0,0.0
LemoChain,transfer after ending,,,0.0,0.0
Lendingblock,AlreadyinPreviousFile,,,0.0,0.0
Lendium.tech,NoTokenTransfer,,,0.0,0.0
Lendo,NoMatch,,,0.0,0.0
Lendoit,OK,0x00a7ca00471d62dece1b52ab409b8307836072c3,,0.0,0.0
LendsBay,NoTokenTransfer,,,0.0,0.0
LeoPays (PreICO),DistributorsHardtoIdentify,,,0.0,0.0
Leonardian,DistributorsHardtoIdentify,,,0.0,0.0
Let Bet,NoMatch,,,0.0,0.0
Letsbet,NoMatch,,,0.0,0.0
LevelApp,transfer after ending,,,0.0,0.0
LevelNet,AlreadyinPreviousFile,,,0.0,0.0
Lexzoom,NoTokenTransfer,,,0.0,0.0
Libidocoin,OK,0x40445c8962aca4a997b66e2abdac664460858d6c,,0.0,0.0
Life Charity,NoMatch,,,0.0,0.0
LifeTask,OK,0x979d88a8d8af9b86161fc3866922f5bf4160421c,,0.0,0.0
Lift Token,OK,0x19503ed10eeebb3425fbee36a4b06af64ba10e53,,0.0,0.0
LightBitAtom,transfer after ending,,,0.0,0.0
Lightcash Blockchain System,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
LikeCoin,DistributorsHardtoIdentify,,,0.0,0.0
Liker,transfer after ending,,,0.0,0.0
Linda Healthcare,AlreadyinPreviousFile,,,0.0,0.0
LinkCoin,transfer after ending,,,0.0,0.0
Linkeye,transfer after ending,,,0.0,0.0
Lionstarter,NoTokenTransfer,,,0.0,0.0
LipChain,transfer after ending,,,0.0,0.0
Liquid Bonus Loyalty ICO,NoTokenTransfer,,,0.0,0.0
Liquidity.Network,transfer after ending,,,0.0,0.0
Litebolt,OK,0xcb5e3d507ac02ae6b977463b79b4b902c90c18f8,,0.0,0.0
Litecoin Cash,NoTokenTransfer,,,0.0,0.0
LiveTree Adept,OK,"0xf373bfd05c8035be6dcb44cabd17557e49d5364c,0xc107ec2077ba7d65944267b64f005471a6c05692",,0.0,0.0
Livepeer,,,,0.0,0.0
Loan Bit,AlreadyinPreviousFile,,,0.0,0.0
Loandex,NoTokenTransfer,,,0.0,0.0
LocalCoinSwap,OK,0x7da5d2fbebdddc9e2c5e35eade8ee9a04243da83,,3.0,0.0
London Football Exchange,NoMatch,,,0.0,0.0
Longevity United,NoTokenTransfer,,,0.0,0.0
LoopX,,,,0.0,0.0
Lottechain,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lovar,NoTokenTransfer,,,0.0,0.0
Love Coins,NoTokenTransfer,,,0.0,0.0
LoveBlock.one,OnlyPrivateSale,,,0.0,0.0
LovelySuites,,,,0.0,0.0
Loyakk,,,,0.0,0.0
Luckbox,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Lumenus,NonERC20,,,0.0,0.0
Lunch Money,transfer after ending,,,0.0,0.0
Lunes Platform,NonERC20,,,0.0,0.0
Luxbio,NoMatch,,,0.0,0.0
Luxcess Group,OK,0xb97ef1020a7efb42d1d81b7b873707211e2ca58a,,0.0,0.0
Luxreum,NoTokenTransfer,,,0.0,0.0
Luxure Global Citizen,,,,0.0,0.0
Lyfe,transfer after ending,,,0.0,0.0
Lynked.World,NoMatch,,,0.0,0.0
Lyves,NoTokenTransfer,,,0.0,0.0
M2O,transfer after ending,,,0.0,0.0
MAESTRO,OK,0x1a3172b477e4f71ec61f1ace2b8a546ebaa05b0f,,0.0,0.0
MATREXA,NoTokenTransfer,,,0.0,0.0
MAVRO,OK,0x6a5444c7154cde73fbfec29d57776bfb9b6c917e,,2.0,0.0
MBYS,NoMatch,,,0.0,0.0
MCX,NonERC20,,,0.0,0.0
MD Tokens,NonERC20,,,0.0,0.0
MDL Talent Hub,NonERC20,,,0.0,0.0
MEDICOIN,NoTokenTransfer,,,0.0,0.0
MEDIS,NoMatch,,,0.0,0.0
MEDoctor,,,,0.0,0.0
METOKEN (PreICO),NoMatch,,,0.0,0.0
MIB,NonERC20,,,0.0,0.0
MILC,OK,0x75a89ca44d4c60977dbed2e081ecef133872d11b,,0.0,0.0
MIN,NonERC20,,,0.0,0.0
MINER ONE,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
MIR,NonERC20,,,0.0,0.0
MJCoin,OK,0xf6f89d6d0cf6a026b6cc75c8fdd3fd83f8d0112a,,0.0,0.0
MOBILINK-COIN,transfer after ending,,,0.0,0.0
MOG,transfer after ending,,,0.0,0.0
MOKENEX,OK,0x73bb668896012d42e1f8be7a7a981cce88f88674,,0.0,0.0
MONETO,NoTokenTransfer,,,0.0,0.0
MONEYNET,OK,0x6eacb6f95b8119aa92d2d394f0a04ad83fe42091,,0.0,0.0
MOONX,NoMatch,,,0.0,0.0
MOOVER,NoMatch,,,0.0,0.0
MOS Lottery,NoMatch,,,0.0,0.0
MRCHAIN,DistributorsHardtoIdentify,,,0.0,0.0
MSC,NoMatch,,,0.0,0.0
MTCash,NoMatch,,,0.0,0.0
MTK,NoMatch,,,0.0,0.0
MUST Protocol,,,,0.0,0.0
MUXE,DistributorsHardtoIdentify,,,0.0,0.0
MVLchain,transfer after ending,,,0.0,0.0
Magnetics,NoTokenTransfer,,,0.0,0.0
Magnify,NoMatch,,,0.0,0.0
Mahra,NonERC20,,,0.0,0.0
Majato Project,AlreadyinPreviousFile,,,0.0,0.0
Makeafolio,NonERC20,,,0.0,0.0
Mambocoin,NoTokenTransfer,,,0.0,0.0
Mandala,transfer after ending,,,0.0,0.0
Mango Startups,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Marginless,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Market.space,transfer after ending,,,0.0,0.0
Markscheider,OK,0x56336679b51d0290f1e47a835c00e1f145a54754,,0.0,0.0
Math Oriented Value Investing,NoTokenTransfer,,,0.0,0.0
Matox,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Matrix,OK,0x56904ddefe73fe976e57f474dd782277451074c8,,1.0,188.0
Mavin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
MaxData,NoMatch,,,0.0,0.0
Mazzuma (MAZ),NoMatch,,,0.0,0.0
McCain Corp,,,,0.0,0.0
McFly.aero,DistributorsHardtoIdentify,,,0.0,0.0
MedAI Network,NoTokenTransfer,,,0.0,0.0
MedCash,NoTokenTransfer,,,0.0,0.0
MedChain,NonERC20,,,0.0,0.0
Medical Cannabis,NoTokenTransfer,,,0.0,0.0
Mediex,DistributorsHardtoIdentify,,,0.0,0.0
Meerkat,NoTokenTransfer,,,0.0,0.0
MeetnGreetMe,ComplexPatterns,,,0.0,0.0
Melior AI,NoMatch,,,0.0,0.0
Memority,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Menlo One,OK,"0xdd782bc3c2593e6229b42806c1928e864f74fe57,0xfb37203c94fe35f1e11cf4d8c10cd5f8703ce49d",,0.0,0.0
MetaMorph.pro,DistributorsHardtoIdentify,,,0.0,0.0
Metabase,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Metadium,transfer after ending,,,0.0,0.0
Metatip,NonERC20,,,0.0,0.0
Meterx,NoTokenTransfer,,,0.0,0.0
Metta,NoTokenTransfer,,,0.0,0.0
MiBoodle,NoTokenTransfer,,,0.0,0.0
Miami Crypto Exchange,NoTokenTransfer,,,0.0,0.0
Midas,OK,0xb28b47e0545fa9ee79a01a705c43372ad1c1bd5d,,2.0,0.0
Midex,DistributorsHardtoIdentify,,,0.0,0.0
Mijn Vastgoed,NoMatch,,,0.0,0.0
Mindol,DistributorsHardtoIdentify,,,0.0,0.0
Mine,NoMatch,,,0.0,0.0
Mineberg,NoTokenTransfer,,,0.0,0.0
Minery,NoTokenTransfer,,,0.0,0.0
Mingo,DistributorsHardtoIdentify,,,0.0,0.0
Mining Seconds,NonERC20,,,0.0,0.0
Minter,NonERC20,,,0.0,0.0
Minthealth,NonERC20,,,0.0,0.0
Miracle Tele,,,,0.0,0.0
Misscoin,NoTokenTransfer,,,0.0,0.0
Mix Rent (PreICO),NoMatch,,,0.0,0.0
MoBee,OK,0x616e87fc8534fc4729b3b2af788addda0043f924,,0.0,0.0
Modex,transfer after ending,,,0.0,0.0
Moentum Token,NoTokenTransfer,,,0.0,0.0
Molecule,DistributorsHardtoIdentify,,,0.0,0.0
Monaco Estate,NoTokenTransfer,0x0000000000000000000000000000000000000000,,0.0,0.0
Monanex,NoTokenTransfer,,,0.0,0.0
Moneda,NoTokenTransfer,,,0.0,0.0
MonetaHawk,NoMatch,,,0.0,0.0
Monetizr (PreICO),NoMatch,,,0.0,0.0
Money Rebel,NoMatch,,,0.0,0.0
MoneyKing,NonERC20,,,0.0,0.0
MoneyToken,,,,0.0,0.0
Monopoly,NoTokenTransfer,,,0.0,0.0
Monster Bit,DistributorsHardtoIdentify,,,0.0,0.0
Montis,,,,0.0,0.0
Monvid,NoMatch,,,0.0,0.0
Morpheus Infrastructure Token,AlreadyinPreviousFile,,,0.0,0.0
Mossland,transfer after ending,,,0.0,0.0
Mountain Resorts,NonERC20,,,0.0,0.0
MovieChain,NoMatch,,,0.0,0.0
MoviesChain,NoMatch,,,0.0,0.0
MoxyOne,NoMatch,,,0.0,0.0
Mt Pelerin,OK,0x09519a92007e055c8a727df194cd951da654b616,,0.0,0.0
MulTra,OK,0xdfd46b7e8af013250a79c15d433d59cfa8829b42,,0.0,0.0
MultiChainExchange,DistributorsHardtoIdentify,,,0.0,0.0
Multisignio,NoMatch,,,0.0,0.0
Multiversum,transfer after ending,,,0.0,0.0
MusicLife,NoMatch,,,0.0,0.0
Muusic,NonERC20,,,0.0,0.0
Muzika,ICODateSeemsWrong,,,0.0,0.0
Myanmar Gold Coin,transfer after ending,,,0.0,0.0
Myart,DistributorsHardtoIdentify,,,0.0,0.0
Myoho,,,,0.0,0.0
Myriads.IO,NoMatch,,,0.0,0.0
N.Exchange,NoMatch,,,0.0,0.0
NAi,NoMatch,,,0.0,0.0
ND Invest,,,,0.0,0.0
NEL,NonERC20,,,0.0,0.0
NEO Finance,NoMatch,,,0.0,0.0
NEX,NonERC20,,,0.0,0.0
NEXO,,,,0.0,0.0
NHCT,transfer after ending,,,0.0,0.0
NOLLYCOIN,DistributorsHardtoIdentify,,,0.0,0.0
NONECoin,NoMatch,,,0.0,0.0
NTOK,NoMatch,,,0.0,0.0
NULS,AlreadyinPreviousFile,,,0.0,0.0
Nacreous,DistributorsHardtoIdentify,,,0.0,0.0
Nagricoin,OK,0x6abfab47fa450c4fd73f96879c3a00203d1a1023,,6.0,0.0
Naireum,NoMatch,,,0.0,0.0
Naked Technologies,transfer after ending,,,0.0,0.0
Namek,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Nami.Trade,DistributorsHardtoIdentify,,,0.0,0.0
Narrative,AlreadyinPreviousFile,,,0.0,0.0
Natcoin,OK,0x06e11f1e94e054cb85dfe3010106226a27e44b88,,29.0,10047.0
Native Video Box,transfer after ending,,,0.0,0.0
Nauticus,transfer after ending,,,0.0,0.0
Naviaddress,,,,0.0,0.0
Nebula AI,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Nedviga,NoTokenTransfer,,,0.0,0.0
Neironix,OK,"0x40166dd59f6054a38652f6a99e363106a99a6845,0x05ca268db7beee6791c2145653f2083ac56fe232",,0.0,0.0
Neluns (PreICO),OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Neogame,NoMatch,,,0.0,0.0
Nettekcoin,OK,0x2d37ca83c3ecd6b6896e572955a720025237faa5,,8.0,0.0
Netterium,OK,0xb987b463c7573f0b7b6ed7cc8e5fab9042272065,,2.0,0.0
NetworkUnits,NoTokenTransfer,,,0.0,0.0
Neurogress,NoTokenTransfer,,,0.0,0.0
Newera,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Newton,NonERC20,,,0.0,0.0
Nexty,NoMatch,,,0.0,0.0
NiQBiX,NoTokenTransfer,,,0.0,0.0
Nickelcoin,NoTokenTransfer,,,0.0,0.0
Nimbus Token,DistributorsHardtoIdentify,,,0.0,0.0
Nitecrawler,NoTokenTransfer,,,0.0,0.0
No Fake Today,transfer after ending,,,0.0,0.0
Nocta,AlreadyinPreviousFile,,,0.0,0.0
Nocturus,NoMatch,,,0.0,0.0
Node,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Nodvix,,,,0.0,0.0
Nordcoin Mining,NoTokenTransfer,,,0.0,0.0
Noscam,NoTokenTransfer,,,0.0,0.0
Notarchain.es,NoMatch,,,0.0,0.0
Nova,NoMatch,,,0.0,0.0
Novex,AlreadyinPreviousFile,,,0.0,0.0
NuMoney Exchange,NoTokenTransfer,,,0.0,0.0
Nuggets,transfer after ending,,,0.0,0.0
Nuka Token,NoTokenTransfer,,,0.0,0.0
Nuvus.io,ICODateSeemsWrong,,,0.0,0.0
ODEEP,NoTokenTransfer,,,0.0,0.0
ODUWA,OK,"0xe35120fbf4fe6d9895cc8a93bd0796b5cb89e776,0x90af3daa5d77a41686afda52463725e19c69636c",,0.0,0.0
OFNOG,NoMatch,,,0.0,0.0
OGCoin,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
OID  - Opioid Token,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
OKMCoin,DistributorsHardtoIdentify,,,0.0,0.0
OLXA,OK,0xbcf2aea259311a09bd071ff6b3a16478c82a8c23,,0.0,0.0
OPN Platform,DistributorsHardtoIdentify,,,0.0,0.0
OPP Open WiFi (PreICO),NoMatch,,,0.0,0.0
ORCA,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
ORET,,,,0.0,0.0
ORIS.Space,NoMatch,,,0.0,0.0
ORS ICO,NoMatch,,,0.0,0.0
OSA,transfer after ending,,,0.0,0.0
OTPPAY,OK,0xa04ebf9bf9994ec776b6e8621b8ac75e32767dcd,,0.0,0.0
OZEX,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
Obirum,OK,0x341f968a686791f1d6b056bb93140acaa72b970c,,0.0,0.0
Obizcoin,NoTokenTransfer,,,0.0,0.0
Oceanus Foundation,NoMatch,,,0.0,0.0
OctoBit.io,NoMatch,,,0.0,0.0
Octobase,NoMatch,,,0.0,0.0
OfferZone,NoTokenTransfer,,,0.0,0.0
Officium,OK,0x20d41e5bf3e0f0afca2a373e5e5bdbc724976b54,,0.0,0.0
Ojooo (PreICO),Ongoing,,,0.0,0.0
OkeyDokey,NoTokenTransfer,,,0.0,0.0
Olife,NoMatch,,,0.0,0.0
Omeno,transfer after ending,,,0.0,0.0
Omnitude,OK,0xa80f4c24e8358594e601b1204e56cb5a637cc9d6,,0.0,0.0
On.Live,,,,0.0,0.0
Onam,CancelledICO,,,0.0,0.0
One Game,ICODateSeemsWrong,,,0.0,0.0
One Ledger,OK,0x0000000000000000000000000000000000000000,,0.0,0.0
One Solution,NoMatch,,,0.0,0.0
OneToTwo,NoTokenTransfer,,,0.0,0.0
Online,transfer after ending,,,0.0,0.0
Online Berry,,,,0.0,0.0
Opakeco Foundation,NoMatch,,,0.0,0.0
Open Collectors Network (PreICO),NonERC20,,,0.0,0.0
Open Longevity,AlreadyinPreviousFile,,,0.0,0.0
Open Source University,NoMatch,,,0.0,0.0
OpenAssets,NoMatch,,,0.0,0.0
Ophcrcoin,NoMatch,,,0.0,0.0
OptiToken,,,,0.0,0.0
Orada,NoMatch,,,0.0,0.0
Orbeum,OK,0x8724bf017908129a186ad9e674d334af34ab9397,,9.0,390.0
Orch Network,NoMatch,,,0.0,0.0
Organicco,NoTokenTransfer,,,0.0,0.0
Origin Reporting,NoMatch,,,0.0,0.0
Orinoco,OK,0x9d4537094fa30d8042a51f4f0cd29f170b28456b,,1.0,1.0
Orocrypt,OK,0x71a6180a9548740cde1798dcef4e61ee37629616,,0.0,0.0
Orozu,NonERC20,,,0.0,0.0
OryxCash,NoMatch,,,0.0,0.0
Out of the Cloud (PreICO),NoMatch,,,0.0,0.0
Outing,OK,0xa6a5878a9715310e80bb932772cad8e9c6a79c04,,0.0,0.0
P2P Global Network,NoMatch,,,0.0,0.0
P2PEP,NoMatch,,,0.0,0.0
P2pay,NonERC20,,,0.0,0.0
PAYERA,NoMatch,,,0.0,0.0
PAYSURA,OK,0x69b794ec295d665fc527230523f7012eea1dc03e,,0.0,0.0
PBC,,,,0.0,0.0
PGF500,,,,0.0,0.0
PLAAK,DistributorsHardtoIdentify,,,0.0,0.0
PORNX,OK,0xdd5d4cf95d52da7f43733749893eac0835aff986,,0.0,0.0
POWER,NoMatch,,,0.0,0.0
PRETHER,NoTokenTransfer,,,0.0,0.0
Pantercon,NoMatch,,,0.0,0.0
Paple,,,,0.0,0.0
ParcelX,DistributorsHardtoIdentify,,,0.0,0.0
Parkade,NoTokenTransfer,,,0.0,0.0
Parkres,NoTokenTransfer,,,0.0,0.0
Path.Network,DistributorsHardtoIdentify,,,0.0,0.0
Patron,transfer after ending,,,0.0,0.0
